url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
金陵科技学院网络安全学院云融合虚拟仿真实验室建设项目中标结果公告,中标,中标结果,金陵科技学院网络安全学院云融合虚拟仿真实验室建设项目中标结果公告,,JSHX-2019JKY0196（2C）,"云融合虚拟仿真实验平台控制主机,云融合虚拟仿真实验平台计算引擎设备,云融合虚拟仿真实验室建设项目",948000.0,金陵科技学院,学校,窦**-18913806565,江苏省华厦工程项目管理有限公司,管*-025-58760217-827,北京西普阳光教育科技股份有限公司 ,"中标人     010-82327658 ,郑*     18028809118 ,中标人     18616802997 ,中标人     15286708166 ,黄**     18511858156 ",948000.0,2020-04-07,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/279148151/b2,,277 次,4.24 亿,141 家
南京工业职业技术学院（本科）思政虚拟仿真体验中心建设项目的中标结果公告,中标,中标结果,南京工业职业技术学院（本科）思政虚拟仿真体验中心建设项目的中标结果公告,,JSYC-GK2020C1704,"虚拟仿真体验中心建设项目,VR眼镜定制版",1247250.0,南京工业职业技术学院,学校,唐**-18951679086,江苏易采招标代理有限公司,朱**-025-83606552,南京典骋科技有限公司 ,中标人     15951871977 ,1247250.0,2020-04-07,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306697138/b2,地址南京市麒麟科技创新园创研路266号人工智能产业园5号楼808室,21 次,790.0 万,9 家
金陵科技学院计算机工程学院物联网工程应用创新平台及相关研发设备采购成交结果公告,中标,中标结果,金陵科技学院计算机工程学院物联网工程应用创新平台及相关研发设备采购成交结果公告,,JSHX-2019JKY0212,"智能农业3D虚拟仿真实验教学系统,智能硬件平台,物联网工程应用创新平台及相关研发设备",249000.0,金陵科技学院,学校,张**-18913805556,江苏省华厦工程项目管理有限公司,林*-025-58750867-821,北京京胜世纪科技有限公司 ,"中标人     13124254565 ,中标人     13765806564 ,冯**     010-82073893 ,中标人     0851-84129782 ,刘*     18674451551 ",249000.0,2020-03-20,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/279139027/b2,地址北京市海淀区花园路5号11幢一层B118房间,40 次,"1,578.4 万",31 家
南京审计大学虚拟仿真实验项目中标公示,中标,中标结果,南京审计大学虚拟仿真实验项目中标公示,,066019M25728,"虚拟仿真实验项目,精准扶贫政策审计虚拟仿真项目,破产清算程序虚拟仿真实验",0.0,南京审计大学,学校,,江苏省设备成套有限公司,,上海逸景网络科技有限公司 ,"中标人     13671527478 ,单*     13391118022 ,中标人     021-65198529 ,张**     18001702998 ,李**     021-60835827 ",198500.0 195000.0,2020-01-19,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317218205/b2,地址上海市奉贤区奉浦工业区奉浦大道111号7楼5069室,94 次,"2,158.56 万",48 家
南京审计大学虚拟仿真实验项目中标公示,中标,中标结果,南京审计大学虚拟仿真实验项目中标公示,,066019M25728,"虚拟仿真实验项目,精准扶贫政策审计虚拟仿真项目,破产清算程序虚拟仿真实验",0.0,南京审计大学,学校,,江苏省设备成套有限公司,,南京一寸金智能科技有限公司 ,中标人     13382077966 ,198500.0 195000.0,2020-01-19,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/317218205/b2,地址南京市江北新区星火路20号星火创业大厦1幢538室,14 次,404.41 万,6 家
某单位光学仿真实验平台采购项目,中标,中标结果,某单位光学仿真实验平台采购项目,,XHTC-HW-2019-0858,"光学虚拟仿真实验,数码相机,光学仿真应用平台,空间光调制器,光学仿真实验平台",548000.0,,其他,,新华招标有限公司,,启东东大电子科技有限公司 ,"中标人     18662817350 ,中标人     13348071018 ,中标人     18606158399 ,王**     13806270238 ,王**     0516-83590283 ",548000.0,2020-01-16,江苏,,,,,https://www.zhiliaobiaoxun.com/content/205292113/b2,地址启东市汇龙镇香格里商务中心A幢402室,181 次,"8,899.6 万",71 家
某单位光学仿真实验平台采购项目中标公告,中标,中标结果,某单位光学仿真实验平台采购项目中标公告,,XHTC-HW-2019-0858,"光学虚拟仿真实验,高性能数码相机,光学仿真应用平台,空间光调制器,光学仿真实验平台",548000.0,某单位,其他,苗**-025-80820942,新华招标有限公司,张**-025-83715090,启东东大电子科技有限公司 ,"中标人     18662817350 ,中标人     13348071018 ,中标人     18606158399 ,王**     13806270238 ,王**     0516-83590283 ",548000.0,2020-01-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/205354657/b2,地址启东市汇龙镇香格里商务中心A幢402室,181 次,"8,899.6 万",71 家
某单位虚拟仿真实训平台定制服务采购项目,中标,中标结果,某单位虚拟仿真实训平台定制服务采购项目,,2019-LGDX-FW-1046,虚拟仿真实训平台定制服务,418500.0,,其他,,江苏省华厦工程项目管理有限公司,,山东翼动智能科技有限公司 ,"中标人     15006506836 ,高**     19124084922 ",418500.0,2020-01-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/205294183/b2,地址山东省烟台市芝罘区通世南路7号C2号楼付88号,67 次,"2,327.91 万",16 家
某单位虚拟仿真实训平台定制服务采购项目中标公告,中标,中标结果,某单位虚拟仿真实训平台定制服务采购项目中标公告,,2019-LGDX-FW-1046,虚拟仿真实训平台定制服务,418500.0,某单位,其他,黄**-025-80825324,江苏省华厦工程项目管理有限公司,许*-025-58750867-825,山东翼动智能科技有限公司 ,"中标人     15006506836 ,高**     19124084922 ",418500.0,2020-01-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/330326066/b2,地址山东省烟台市芝罘区通世南路7号C2号楼付88号,67 次,"2,327.91 万",16 家
某单位内部设备自动化虚拟实训台采购项目中标公告,中标,中标结果,某单位内部设备自动化虚拟实训台采购项目中标公告,,2019-LGDX-WZ-1126,"虚拟仿真实训终端系统软件,内部设备自动化虚拟实训台,DDC控制器模块,SuperIO信号处理模块,电源模块,内部设备自动化虚拟实训装置",299200.0,某单位,其他,黄**-025-80825324,江苏省华厦工程项目管理有限公司,许*-025-58750867-825,深圳市同立方科技有限公司 ,"邓**     0755-28245090 ,叶**     18806665055 ,孔*     15580900812 ,中标人     13682475090 ,中标人     13923818722 ",299200.0,2020-01-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/205118269/b2,地址深圳市龙岗区坂田街道岗头社区清湖工业区宝能科技园（南区）一期B区B2栋701-C、701-D、701-E,161 次,1.31 亿,76 家
南京特殊教育师范学院儿童康复虚拟仿真实验教学平台项目中标结果公告,中标,中标结果,南京特殊教育师范学院儿童康复虚拟仿真实验教学平台项目中标结果公告,,066019855709,儿童康复虚拟仿真实验教学平台项目,999000.0,南京特殊教育师范学院,学校,盛**-025-89668046,江苏省设备成套有限公司,"黄*-18606195359,黄*-025-86630962",南京霖坤智能科技有限公司 ,,999000.0,2020-01-14,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/306700520/b2,地址南京市雨花台区宁双路19号云密城G栋308-17室,13 次,398.0 万,9 家
防灾避险虚拟仿真实验建设项目中标公告,中标,中标结果,防灾避险虚拟仿真实验建设项目中标公告,,NLZB2019140,防灾避险虚拟仿真实验建设项目,116000.0,南京林业大学,学校,"夏**-025-85427390,夏**-025-85427077",南京林业大学招标办公室,,南京茂立科技有限公司 ,"中标人     17805150551 ,中标人     025-84292687 ,中标人     13809033258 ,赵*     18951847917 ,曹**     025-85342095 ",115000.0,2020-01-10,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285491747/b2,地址南京市建邺区南湖茶亭东街79号西祠街区9号楼9-3A室,90 次,"5,055.82 万",41 家
红木圈椅典型零部件数字化制造虚拟仿真实验项目中标公告,中标,中标结果,红木圈椅典型零部件数字化制造虚拟仿真实验项目中标公告,,NLZB2019132,红木圈椅典型零部件数字化制造虚拟仿真实验项目,140000.0,南京林业大学,学校,"夏**-025-85427390,夏**-025-85427077",南京林业大学招标办公室,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",139600.0,2020-01-10,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/285491795/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,579 次",7.73 亿,554 家
2019-044S盐城工业职业技术学院药学院-药品生产技术专业群药品生产GMP虚拟实训仿真平台项目中标公告,中标,中标结果,2019-044S盐城工业职业技术学院药学院-药品生产技术专业群药品生产GMP虚拟实训仿真平台项目中标公告,,,药品生产GMP虚拟实训仿真平台项目,245000.0,盐城工业职业技术学院药学院,学校,赵*-0515-88588707,盐城工业职业技术学院招标办公室,尤**-0515-88200316,南京药育智能科技有限公司 ,"薛*     18625188710 ,中标人     025-52311600 ,中标人     18951778401 ,中标人     18061476453 ,熊**     15179168066 ",245000.0,2020-01-08,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/292554916/b2,地址南京市雨花台区宁双路19号云密城3号楼1201、1203室,162 次,"6,854.15 万",66 家
南通大学化学化工学院虚拟仿真实验教学项目中标公告,中标,中标结果,南通大学化学化工学院虚拟仿真实验教学项目中标公告,,,虚拟仿真实验教学项目,350000.0,南通大学,学校,,南通大学招投标管理办公室,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",350000.0,2020-01-07,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/215962096/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
江苏省连云港工贸高等职业技术学校粮油质量检验现代化教学实训室项目中...,中标,中标结果,江苏省连云港工贸高等职业技术学校粮油质量检验现代化教学实训室项目中...,,066019584221,"粮油质检虚拟仿真实验软件,粮油质量检验现代化教学实训室项目",2877700.0,江苏省连云港工贸高等职业技术学校,学校,"李**-025-86635193,侯**-0518-85987069",江苏省设备成套有限公司,,南京欣网通信科技股份有限公司 ,"中标人     13382079753 ,中标人     025-58749331 ,中标人     13856958651 ,中标人     18554820775 ,中标人     15895935064 ",2877700.0,2020-01-07,江苏,连云港,,,,https://www.zhiliaobiaoxun.com/content/317218508/b2,地址南京市江北新区软件园二号楼A座,"1,573 次",78.80 亿,609 家
JNZC-2019GK0120江宁高职校工业机器人应用人才培训中心建设项目采购结果公告,中标,中标结果,JNZC-2019GK0120江宁高职校工业机器人应用人才培训中心建设项目采购结果公告,,JNZC-2019GK0120,"虚拟仿真软件,智能制造单元系统集成应用平台,工业机器人PCB异型插件工作站,工业机器人应用人才培训中心建设项目",3932000.0,南京江宁高等职业技术学校,学校,"庄**-025-69613982,何**-025-87172900",南京市公共资源交易中心江宁分中心,,北京华航唯实机器人科技股份有限公司 ,"中标人     010-89755166 ,中标人     18660101851 ,中标人     13678922497 ,中标人     13122252206 ,中标人     13917271287 ",3932000.0,2020-01-07,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/281966221/b2,地址北京市海淀区安宁庄西路9号院29号楼2层210室,656 次,7.33 亿,263 家
扬州市职业大学机能学虚拟仿真实验教学平台系统+部分教学模块及电脑机房设施建设项目,中标,中标结果,扬州市职业大学机能学虚拟仿真实验教学平台系统+部分教学模块及电脑机房设施建设项目,,JSHCZX-20191106号,"虚拟仿真实验教学平台系统部分教学模块,电脑机房设施建设项目",570000.0,扬州市职业大学,学校,孔**-0514-87697011,江苏汇诚投资咨询管理有限公司,张*-13952573302,扬州聚德信息系统工程有限公司 ,,298800.0 268000.0,2019-12-31,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/317117398/b2,地址扬州市邗江区扬子江北路75号,27 次,"1,433.56 万",16 家
扬州市职业大学机能学虚拟仿真实验教学平台系统+部分教学模块及电脑机房设施建设项目,中标,中标结果,扬州市职业大学机能学虚拟仿真实验教学平台系统+部分教学模块及电脑机房设施建设项目,,JSHCZX-20191106号,"虚拟仿真实验教学平台系统部分教学模块,电脑机房设施建设项目",570000.0,扬州市职业大学,学校,孔**-0514-87697011,江苏汇诚投资咨询管理有限公司,张*-13952573302,江苏雷尚网络科技发展有限公司 ,"中标人     15252740123 ,中标人     18912127888 ,赵**     0514-87433183 ,中标人     18951439808 ",298800.0 268000.0,2019-12-31,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/317117398/b2,地址扬州市邗江区司徒庙路522号（B栋6楼）626,45 次,"3,795.09 万",20 家
南京高等职业技术学校虚拟仿真实训平台采购结果公告,中标,中标结果,南京高等职业技术学校虚拟仿真实训平台采购结果公告,,NJZC-2019CS0061,"虚拟仿真实训平台,开放式虚拟仿真实验教学与实验室综合管理平台",1971472.0,南京高等职业技术学校,学校,"陆**-025-86479391,马*-025-68505961,高*-025-68505923",南京市公共资源交易中心,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",1971472.0,2019-12-30,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/279138048/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,579 次",7.73 亿,554 家
化学化工学院虚拟仿真实验教学项目单一来源采购公示,中标,中标结果,化学化工学院虚拟仿真实验教学项目单一来源采购公示,,TDFW（DY）2020-002,虚拟仿真实验教学项目及相关服务,0.0,化学化工学院,学校,"李**-0513-85012138,牛**-0513-85012891,采购人-15262737011",,,南京恒点信息技术有限公司 ,"中标人     15366054932 ,中标人     13236222111 ,中标人     025-83222270 ,中标人     025-52185541 ,徐**     0516-83590287 ",0.0,2019-12-30,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/227984944/b2,地址南京经济技术开发区兴智路6号兴智科技园B栋1602室,78 次,"2,352.28 万",33 家
