url,公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,中标,中标结果,宿州学院2019年教学仪器设备购置项目中标（成交）公告（第1-3、9包）,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,智慧化信息中心,商务英语情景实训室设备,教学仪器设备",0.0,宿州学院,学校,孙**-0557-2875997,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",合肥宏基电子有限公司 ,"中标人     15385519049 ,中标人     0551-62980691 ,中标人     13866191224 ,中标人     0551-63628115 ,中标人     0551-62980697 ",199500.0 1576000.0 797000.0,2019-03-01,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/339617462/b2,地址安徽省合肥市蜀山区金寨路155号黄金广场6栋2501室,747 次,41.83 亿,121 家
安徽工程大学2018年本科实验教学设备采购项目第2包生化虚拟仿真设备中标公告,中标,中标结果,安徽工程大学2018年本科实验教学设备采购项目第2包生化虚拟仿真设备中标公告,,WH23CG2018HW2939,"生化虚拟仿真设备项目,实验教学设备,嵌入式高清录播主机,学生电脑",1983158.0,安徽工程大学,学校,采购人-0553-2871413,安徽中技工程咨询有限公司,万*-18055379696,安徽卓特信息技术有限公司 ,"中标人     15357019630 ,中标人     13865532606 ",1983158.0,2019-02-22,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339618043/b2,地址芜湖市鸠江区芜湖广告产业园内广告创意综合楼五楼515-516室,73 次,"1,660.08 万",25 家
安徽中医药高专2018年医疗系教学仪器购置二包医学影像虚拟仿真教学平台中标公告,中标,中标结果,安徽中医药高专2018年医疗系教学仪器购置二包医学影像虚拟仿真教学平台中标公告,,WH01CG2018HW3472,"医学影像虚拟仿真教学平台,教学仪器",850000.0,安徽中医药高等专科学校,学校,饶*-0553-4836181,安徽鼎信项目管理股份有限公司,王*-18255378289,重庆登川科技有限公司 ,"中标人     13206152156 ,中标人     023-68919359 ,中标人     023-86154196 ",850000.0,2019-02-14,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339615161/b2,地址重庆市九龙坡区渝州路39号407室,199 次,1.23 亿,86 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,合肥汇联电子有限公司 ,"中标人     15856389139 ,中标人     0551-63613152 ,中标人     15555102210 ,中标人     18715086951 ,中标人     13075582589 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址安徽省合肥市蜀山区潜山南路188号蔚蓝商务港城市广场F幢2505室,737 次,103.92 亿,98 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,安徽荔枝信息科技有限公司 ,"中标人     15715608234 ,中标人     0551-63829953 ,中标人     13721062866 ,中标人     18456557214 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址安徽省合肥市高新区习友路与科学大道交口馥邦天下24栋2403,87 次,"4,943.53 万",25 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,安徽宿联信息科技有限公司 ,"中标人     15305579022 ,中标人     13305570352 ,中标人     0557-3187777 ,中标人     0557-3056616 ,中标人     15305579035 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址宿州市高新技术产业开发区,912 次,5.48 亿,193 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,济南恒久科学仪器有限公司 ,"中标人     18514790487 ,樊**     15628871871 ,中标人     17678009466 ,中标人     13656404322 ,樊**     0531-87921518 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址济南市槐荫区纬八路36号舜亿绿园综合房202室,259 次,1.13 亿,119 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,合肥翔讯网络科技有限公司 ,"中标人     13305609718 ,中标人     15155123384 ,中标人     0551-63661867 ,中标人     15955195802 ,中标人     13705640155 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址合肥市蜀山区金寨路161号新瑞祺大厦三层3126室,228 次,"9,048.13 万",65 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,合肥宏基电子有限公司 ,"中标人     15385519049 ,中标人     0551-62980691 ,中标人     13866191224 ,中标人     0551-63628115 ,中标人     0551-62980697 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址安徽省合肥市蜀山区金寨路155号黄金广场6栋2501室,747 次,41.83 亿,121 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,天津市天大北洋化工实验设备有限公司 ,"中标人     022-87892901 ,王*     13512962458 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址天津市南开区工业园平昌道7号内1号楼1层（科技园）,65 次,"1,778.31 万",35 家
宿州学院2019年教学仪器设备购置,中标,中标结果,宿州学院2019年教学仪器设备购置,,2019HACZ0323,"摄影测量与遥感三维虚拟仿真实验室,教学仪器设备,器材设备,气固相固定床反应装置,商务英语情景实训室设备,土力学实验室建设项目,化工仿真实验室,实验室仪器设备,过程装备仿真设计与模型实验室",0.0,化工学院,学校,,安徽省政采项目管理咨询有限公司,,安徽影艺科技有限公司 ,"中标人     18656096699 ,中标人     0551-63644414 ,中标人     15755180523 ",498800.0 199500.0 1186200.0 419000.0 671000.0 797000.0 196000.0 797000.0,2019-02-02,安徽,宿州,,,,https://www.zhiliaobiaoxun.com/content/209722016/b2,地址安徽省合肥市蜀山区长江西路297号金域华府写字楼1-408、1-409,82 次,"6,462.26 万",36 家
安徽六安技师学院现代流通服务与运营实训基地建设项目公开招标中标公告,中标,中标结果,安徽六安技师学院现代流通服务与运营实训基地建设项目公开招标中标公告,,LACGZX-G2018029,"虚拟仿真教学系统,教学电脑,V10,工业AGV运输小车,VR虚拟仿真软件,快递分拣机器人,现代流通服务与运营实训基地建设项目",5198950.0,安徽六安技师学院,学校,李**-0564-3350171,六安市政府采购中心,吕**-0564-5150912,安徽钱坤智能科技有限公司 ,"中标人     13615694584 ,中标人     0551-62866181 ,中标人     17775361618 ,中标人     13955064050 ,张*     0564-3713008 ",5198950.0,2019-01-28,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/339616465/b2,地址安徽省合肥市经济技术开发区九龙路478号高校三创园2号楼423室,112 次,"8,083.37 万",47 家
安徽农业大学教学实验中心仪器设备采购项目中标（成交）公告（二次）,中标,中标结果,安徽农业大学教学实验中心仪器设备采购项目中标（成交）公告（二次）,,2018HACZ4653,"虚拟仿真实验室项目,仪器设备",249500.0,安徽农业大学教学实验中心,政府及事业单位,徐**-0551-65786084,安徽省政府采购中心,"周**-0551-66223865,周**-66223645",合肥翔讯网络科技有限公司 ,"中标人     13305609718 ,中标人     15155123384 ,中标人     0551-63661867 ,中标人     15955195802 ,中标人     13705640155 ",249500.0,2019-01-18,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/273663258/b2,地址合肥市蜀山区金寨路161号新瑞祺大厦三层3126室,228 次,"9,048.13 万",65 家
安徽农业大学教学实验中心仪器设备采购项目中标（成交）公告（二次）,中标,中标结果,安徽农业大学教学实验中心仪器设备采购项目中标（成交）公告（二次）,,2018HACZ4653,"虚拟仿真实验室项目,教学实验中心仪器设备",249500.0,安徽农业大学,学校,范**-0551-65786084,安徽省政府采购中心,"周**-0551-66223865,周**-66223645",合肥翔讯网络科技有限公司 ,"中标人     13305609718 ,中标人     15155123384 ,中标人     0551-63661867 ,中标人     15955195802 ,中标人     13705640155 ",249500.0,2019-01-18,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339621468/b2,地址合肥市蜀山区金寨路161号新瑞祺大厦三层3126室,228 次,"9,048.13 万",65 家
皖南医学院法医虚拟仿真实验室建设项目成交公告,中标,中标结果,皖南医学院法医虚拟仿真实验室建设项目成交公告,,WYGZ2018135,法医虚拟仿真实验室建设项目,431500.0,皖南医学院,学校,,,,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",431500.0,2019-01-08,安徽,,,,,https://www.zhiliaobiaoxun.com/content/242626577/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,579 次",7.73 亿,554 家
淮北师范大学2018年中央财政设备采购项目中标（成交）公告第6、7、8包,中标,中标结果,淮北师范大学2018年中央财政设备采购项目中标（成交）公告第6、7、8包,,2018HACZ5075,"虚拟仿真实验云平台软件,光电实训实验室,中央财政设备",0.0,淮北师范大学,学校,蒋**-0561-3802143,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",合肥新华书店有限公司 ,"中标人     18214895254 ,中标人     13956030222 ,徐*     0551-62911189 ,中标人     15856303846 ,中标人     13855132180 ",1002000.0 791700.0 1747000.0,2019-01-04,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/339642004/b2,地址安徽省合肥市长江中路152号,"3,919 次",15.31 亿,931 家
淮北师范大学2018年中央财政设备采购项目中标（成交）公告第6、7、8包,中标,中标结果,淮北师范大学2018年中央财政设备采购项目中标（成交）公告第6、7、8包,,2018HACZ5075,"虚拟仿真实验云平台软件,光电实训实验室,中央财政设备",0.0,淮北师范大学,学校,蒋**-0561-3802143,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",合肥仪美电子有限公司 ,"中标人     0551-62878256 ,中标人     13956083986 ,中标人     0551-62877256 ,刘**     0554-6863618 ,郭**     0551-4499328 ",1002000.0 791700.0 1747000.0,2019-01-04,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/339642004/b2,地址合肥市蜀山区黄山路与石台路交口华林家园22＃楼1601室,122 次,108.61 亿,45 家
淮北师范大学2018年中央财政设备采购项目中标（成交）公告第6、7、8包,中标,中标结果,淮北师范大学2018年中央财政设备采购项目中标（成交）公告第6、7、8包,,2018HACZ5075,"虚拟仿真实验云平台软件,光电实训实验室,中央财政设备",0.0,淮北师范大学,学校,蒋**-0561-3802143,安徽省政采项目管理咨询有限公司,"杜**-0551-66223733,李*-0551-66223645",北京心云天地科技有限公司 ,"中标人     13822266256 ,中标人     18550003557 ,中标人     010-62669411 ,李**     15311454952 ,杨*     18523530911 ",1002000.0 791700.0 1747000.0,2019-01-04,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/339642004/b2,地址北京市海淀区上地十街1号院4号楼5层506,85 次,"5,506.69 万",44 家
