公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接,公司地址,招标数量,招标总金额,供应商数量
中标,中标结果,潍坊医学院形态学实验室条件建设项目（1318）中标（成交）公告,,SDGP370000000202202000380,"人体胚胎学虚拟仿真教学系统,双目显微镜,石蜡切片机,胚胎学模块,形态学实验室条件建设项目",0.0,潍坊医学院,学校,采购人-0536-8462257,山东三木招标有限公司,代理联系人-0531-81764009,山东方立经贸有限公司 ,中标人     15853691251 ,253000.0 361800.0 386800.0,2022-05-21,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/326583216/b2,地址山东省潍坊高新区清池街道府东社区东风东街419号清宁花园3号沿街楼523,55 次,842.72 万,6 家
中标,中标结果,潍坊医学院形态学实验室条件建设项目（1318）中标（成交）公告,,SDGP370000000202202000380,"人体胚胎学虚拟仿真教学系统,双目显微镜,石蜡切片机,胚胎学模块,形态学实验室条件建设项目",0.0,潍坊医学院,学校,采购人-0536-8462257,山东三木招标有限公司,代理联系人-0531-81764009,潍坊乾明经贸有限公司 ,"中标人     18253605131 ,中标人     0536-8856830 ",253000.0 361800.0 386800.0,2022-05-21,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/326583216/b2,地址山东省潍坊高新区新城街道玉龙社区玉清街以北金马路以东润福家园3号综合楼16层1602号,91 次,"4,088.8 万",29 家
中标,中标结果,潍坊医学院虚拟仿真实验教学一流课程建设项目（1327）中标（成交）公告,,SDGP370000000202202002546,虚拟仿真实验教学一流课程建设项目,0.0,潍坊医学院,学校,采购人-0536-8462257,山东三木招标有限公司,代理联系人-0531-81764009,山东泽众电子科技有限公司 ,"中标人     13075363230 ,中标人     15006406293 ,中标人     0531-88995916 ,杨**     18354161919 ,杨*     13031713050 ",518000.0 0.0,2022-05-20,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/358883500/b2,地址济南市高新区正丰路554号7号科研楼406,149 次,"4,863.62 万",57 家
中标,中标结果,潍坊医学院虚拟仿真实验教学一流课程建设项目（1327）中标（成交）公告,,SDGP370000000202202002546,虚拟仿真实验教学一流课程建设项目,0.0,潍坊医学院,学校,采购人-0536-8462257,山东三木招标有限公司,代理联系人-0531-81764009,山东顺然信息科技有限公司 ,"中标人     15954120306 ,中标人     13256661426 ",518000.0 0.0,2022-05-20,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/358883500/b2,地址山东省济南市历下区经十路9999号黄金时代广场G楼2-903,50 次,"1,234.63 万",17 家
中标,合同,莱芜职业技术学院虚拟仿真实训基地公共VR教学资源合同公示,,SDGP370100202101001563,虚拟仿真实训基地公共VR教学资源,2071000.0,莱芜职业技术学院,学校,,,,济南科明数码技术股份有限公司 ,"中标人     18668990895 ,中标人     15990900338 ,胡**     0531-88693898 ,范**     0531-88693897 ,陈*     18668990882 ",2071000.0,2022-05-18,山东,莱芜,,,,https://www.zhiliaobiaoxun.com/content/326071012/b2,地址山东省济南市高新区舜华路2000号舜泰广场9号楼14层B区1401室,290 次,1.93 亿,102 家
中标,合同,【山东省本级】山东师范大学山东师范大学2021年马克思主义学院虚拟仿真项目(1055)合同公开,,SDGP370000000202102012134,"虚拟仿真项目,行业应用软件开发服务",424300.0,山东师范大学,学校,采购人-86180860,,,济南普安商贸有限公司 ,"中标人     15315550880 ,陈*     13256766167 ",424300.0,2022-05-16,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/325807035/b2,地址山东省济南市市中区顺河东街银座晶都国际广场2-2902室,42 次,"1,052.93 万",18 家
中标,合同,【山东省本级】山东农业大学山东农业大学2022年马克思主义学院VR虚拟仿真实验室改造装修工程（22-dylh-g-05）合同公开,,22-dylh-g-05,VR虚拟仿真实验室改造装修工程,218304.0,山东农业大学,学校,邵**-0538-8249989,,,泰安市新方圆装饰有限责任公司 ,"中标人     13905486156 ,吴**     0538-6997532 ",218304.0,2022-05-13,山东,泰安,,,,https://www.zhiliaobiaoxun.com/content/324700838/b2,地址泰安市东岳大街157号,137 次,2.14 亿,48 家
中标,中标结果,中国海洋大学虚拟仿真教学实验室管理平台采购项目成交公告,,OUC-HW22-TP008,虚拟仿真教学实验室管理平台,359269.0,中国海洋大学,学校,崔**-0532-66781979,山东盛和招标代理有限公司,陈*-0532-67737979,山东智麟科技有限公司 ,姜**     13325020079 ,359269.0,2022-05-11,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/323994607/b2,地址山东省青岛市即墨区嵩山三路268号34号楼77号,80 次,"1,026.96 万",11 家
中标,中标结果,中国海洋大学导电高分子材料实验的虚拟仿真建设项目成交公告,,OUC-HW22-TP004,导电高分子材料实验的虚拟仿真建设项目,0.0,中国海洋大学,学校,崔**-0532-66781979,山东盛和招标代理有限公司,肖**-0532-66753999,北京欧倍尔软件技术开发有限公司 ,"中标人     010-82830966 ,中标人     15662765531 ,王*     15972977819 ,吴**     18306407899 ,中标人     18201268244 ",0.0,2022-05-11,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/323993184/b2,地址北京市海淀区清河永泰园甲1号综合楼5层516号,787 次,25.31 亿,344 家
中标,中标结果,山东农业大学2022年马克思主义学院VR虚拟仿真实验室改造装修工程 成交结果公告,,SDGP370000000202202001765,VR虚拟仿真实验室改造装修工程,218304.0,山东农业大学,学校,邵**-0538-8249989,山东东岳联合招标代理有限公司,"王*-18653836300,王*-18653856300",泰安市新方圆装饰有限责任公司 ,"中标人     13905486156 ,吴**     0538-6997532 ",218304.0,2022-05-07,山东,泰安,,,,https://www.zhiliaobiaoxun.com/content/322968512/b2,地址泰安市东岳大街157号,137 次,2.14 亿,48 家
中标,中标结果,中国海洋大学水产学院增殖工程与海洋牧场虚拟仿真智慧实验室成交公告,,OUC-HW21-TP028,"虚拟仿真智慧实验室,增殖工程",228600.0,中国海洋大学,学校,崔**-0532-66781979,山东盛和招标代理有限公司,肖**-0532-66753999,青岛励图高科信息技术有限公司 ,"中标人     13953281058 ,中标人     0535-6262179 ,兰**     0532-80866089 ",228600.0,2022-05-06,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/322802212/b2,地址山东省青岛市崂山区科苑纬1路1号创新园二期G栋1405-1,43 次,"5,413.47 万",20 家
中标,中标结果,中国海洋大学海洋学虚拟仿真实验教学中心二期建设项目（三次）成交公告,,SDSHZB2021-698,虚拟仿真实验教学中心二期建设项目,0.0,中国海洋大学,学校,崔**-0532-66781979,山东盛和招标代理有限公司,肖**-0532-66753999,青岛阅海信息服务有限公司 ,"中标人     15610020112 ,中标人     15053284885 ",697000.0 299600.0,2022-04-29,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/318811898/b2,地址山东省青岛市黄岛区前湾港路579号山东科技大学科技园综合楼331B室,35 次,"1,379.72 万",13 家
中标,中标结果,中国海洋大学海洋学虚拟仿真实验教学中心二期建设项目（三次）成交公告,,SDSHZB2021-698,虚拟仿真实验教学中心二期建设项目,0.0,中国海洋大学,学校,崔**-0532-66781979,山东盛和招标代理有限公司,肖**-0532-66753999,红色地标（山东）文化科技有限公司 ,,697000.0 299600.0,2022-04-29,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/318811898/b2,地址山东省青岛市高新区华贯路1号中欧金茂悦三期8号楼502,1 次,0.0 万,1 家
中标,中标结果,滨州医学院药学院虚拟仿真实验教学平台建设中标（成交）公告,,SDGP370000000202202001125,"虚拟仿真实验教学平台建设软件,中药资源与质量控制虚拟仿真实验,虚拟仿真实验教学平台建设硬件部分",0.0,滨州医学院,学校,采购人-0535-6913090,山东广信招标有限责任公司,朱**-0531-86955466,北京润尼尔网络科技有限公司 ,"中标人     010-56298288 ,中标人     18043692723 ,中标人     15051885671 ,中标人     18280205779 ,中标人     13261231198 ",438000.0 1047000.0 345000.0,2022-04-28,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/317799282/b2,地址北京市石景山区实兴大街30号院3号楼2层A-1859房间（集群注册）,"1,576 次",7.73 亿,553 家
中标,中标结果,滨州医学院药学院虚拟仿真实验教学平台建设中标（成交）公告,,SDGP370000000202202001125,"虚拟仿真实验教学平台建设软件,中药资源与质量控制虚拟仿真实验,虚拟仿真实验教学平台建设硬件部分",0.0,滨州医学院,学校,采购人-0535-6913090,山东广信招标有限责任公司,朱**-0531-86955466,烟台腾辉仪器设备有限公司 ,"中标人     15863801918 ,宋**     18105454698 ,孙*     18865535171 ,高**     18953589811 ,王**     0535-6772096 ",438000.0 1047000.0 345000.0,2022-04-28,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/317799282/b2,地址山东省烟台市芝罘区世学路184-10号内211号,104 次,"1,904.0 万",19 家
中标,中标结果,滨州医学院药学院虚拟仿真实验教学平台建设中标（成交）公告,,SDGP370000000202202001125,"虚拟仿真实验教学平台建设软件,中药资源与质量控制虚拟仿真实验,虚拟仿真实验教学平台建设硬件部分",0.0,滨州医学院,学校,采购人-0535-6913090,山东广信招标有限责任公司,朱**-0531-86955466,河南鼎信实业有限公司 ,"中标人     13333817567 ,中标人     0371-63712119 ,中标人     0371-63712116 ",438000.0 1047000.0 345000.0,2022-04-28,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/317799282/b2,地址郑州市二七区航海路与嵩山路交叉口东方大厦14楼1406-64号,68 次,"4,688.0 万",39 家
中标,中标结果,禹城市职业教育中心学校产教融合工程实训基地5G基站建设与维护实训室建设项目单一来源采购公示,,,"5G基站建设与维护虚拟仿真实训系统,专用服务器,5G基站建设与维护实训室建设项目,5G基站建设与维护1X技能等级考核站",662500.0,禹城市职业教育中心,政府及事业单位,采购人-18613619211,山东品誉工程管理咨询有限公司,"李**-15621816870,代理联系人-0534-2623219",南京中兴信雅达信息科技有限公司 ,"中标人     15365000842 ,中标人     13402938598 ,中标人     13851995121 ,印*     15150586141 ,中标人     13815892254 ",0.0 0.0,2022-04-26,山东,德州,,,,https://www.zhiliaobiaoxun.com/content/316571913/b2,地址南京市栖霞区仙林街道文澜路99号,64 次,"5,130.0 万",25 家
中标,中标结果,禹城市职业教育中心学校产教融合工程实训基地5G基站建设与维护实训室建设项目单一来源采购公示,,,"5G基站建设与维护虚拟仿真实训系统,专用服务器,5G基站建设与维护实训室建设项目,5G基站建设与维护1X技能等级考核站",662500.0,禹城市职业教育中心,政府及事业单位,采购人-18613619211,山东品誉工程管理咨询有限公司,"李**-15621816870,代理联系人-0534-2623219",聚创天成（山东）科技发展有限公司 ,"中标人     15053172980 ,中标人     15806607603 ,中标人     18615181521 ,张**     15628780317 ",0.0 0.0,2022-04-26,山东,德州,,,,https://www.zhiliaobiaoxun.com/content/316571913/b2,地址山东省济南市历下区解放路6号鼎峰中心1306-B,28 次,"1,076.48 万",11 家
中标,中标结果,中国石油大学（华东）虚拟仿真软件开发平台硬件系统中标公告,,SHSDZB2022-003,虚拟仿真软件开发平台硬件系统,0.0,中国石油大学,学校,徐**-86981699,山东盛和招标代理有限公司,王*-15966905965,青岛蓝博士仪器测试技术有限公司 ,中标人     0532-86983128 ,629680.0 0.0,2022-04-22,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/314011014/b2,地址山东省青岛市黄岛区长江西路161号办公507B-3,75 次,"6,349.21 万",5 家
中标,中标结果,中国石油大学（华东）虚拟仿真软件开发平台硬件系统中标公告,,SHSDZB2022-003,虚拟仿真软件开发平台硬件系统,0.0,中国石油大学,学校,徐**-86981699,山东盛和招标代理有限公司,王*-15966905965,山东坤川项目管理有限责任公司 ,,629680.0 0.0,2022-04-22,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/314011014/b2,地址山东省东营市开发区黄河路202号辽河市场43号商铺,1 次,0.0 万,1 家
中标,中标结果,中国石油大学（华东）虚拟仿真软件开发平台及应用软件项目中标公告,,SHSDZB2022-001,虚拟仿真软件开发平台及应用软件项目,1328000.0,中国石油大学,学校,徐**-86981699,山东盛和招标代理有限公司,王*-15966905965,杭州万维镜像科技有限公司 ,"中标人     0571-86691087 ,中标人     18668108970 ,中标人     0519-85588152 ,单*     13306520768 ,中标人     13389016623 ",1328000.0,2022-04-22,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/314011038/b2,地址杭州市西湖区西溪路525号C楼784室,128 次,"7,027.23 万",57 家
中标,中标结果,鲁东大学信电学院四新专业建设专用设备采购项目中标（成交）公告,,SDGP370000000202202000819,"虚拟仿真系统,认证管理系统,专业建设专用设备",0.0,鲁东大学,学校,采购人-0535-6697527,青岛佳恒工程造价咨询有限公司烟台分公司,,烟台安卓网络科技有限公司 ,中标人     13953597719 ,138500.0 252000.0,2022-04-21,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/313216645/b2,地址三站市场（芝罘屯路13号-431）,40 次,295.19 万,4 家
中标,中标结果,鲁东大学信电学院四新专业建设专用设备采购项目中标（成交）公告,,SDGP370000000202202000819,"虚拟仿真系统,认证管理系统,专业建设专用设备",0.0,鲁东大学,学校,采购人-0535-6697527,青岛佳恒工程造价咨询有限公司烟台分公司,,山东锐派教育科技有限公司 ,中标人     18653147965 ,138500.0 252000.0,2022-04-21,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/313216645/b2,地址山东省济南市历城区王舍人街道万象新天10-2-2503,8 次,82.76 万,4 家
